Date,AAPL,GOOGL,MSFT,AMZN,TSLA,NAT,AMD,AACT,META
2021-12-28,177.73782348632812,146.68699645996094,336.5018310546875,170.66099548339844,362.8233337402344,1.5064071416854858,153.14999389648438,,346.2200012207031
2021-12-29,177.8270721435547,146.65499877929688,337.1921081542969,169.2010040283203,362.0633239746094,1.4885796308517456,148.25999450683594,,342.94000244140625
2021-12-30,176.6572723388672,146.20050048828125,334.5986328125,168.64450073242188,356.7799987792969,1.4796662330627441,145.14999389648438,,344.3599853515625
2021-12-31,176.03274536132812,144.8520050048828,331.6404113769531,166.7169952392578,352.260009765625,1.5064071416854858,143.89999389648438,,336.3500061035156
2022-01-03,180.43429565429688,144.9915008544922,330.09222412109375,170.4044952392578,399.9266662597656,1.7292484045028687,150.24000549316406,,338.5400085449219
2022-01-04,178.14427185058594,144.39950561523438,324.4321594238281,167.52200317382812,383.1966552734375,1.649025559425354,144.4199981689453,,336.5299987792969
2022-01-05,173.40567016601562,137.77499389648438,311.9778747558594,164.35699462890625,362.7066650390625,1.595543622970581,136.14999389648438,,324.1700134277344
2022-01-06,170.51095581054688,137.74749755859375,309.51263427734375,163.25399780273438,354.8999938964844,1.5866299867630005,136.22999572753906,,332.4599914550781
2022-01-07,170.67945861816406,137.01699829101562,309.67041015625,162.5540008544922,342.32000732421875,1.5866299867630005,132.0,,331.7900085449219
2022-01-10,170.69931030273438,138.66949462890625,309.897216796875,161.48599243164062,352.7066650390625,1.5598890781402588,132.0,,328.07000732421875
2022-01-11,173.56431579589844,139.73599243164062,310.5973815917969,165.36199951171875,354.79998779296875,1.595543622970581,137.30999755859375,,334.3699951171875
2022-01-12,174.01039123535156,141.4304962158203,313.8415832519531,165.20700073242188,368.739990234375,1.5420618057250977,137.47000122070312,,333.260009765625
2022-01-13,170.69931030273438,138.58700561523438,300.5589599609375,161.21400451660156,343.85333251953125,1.5509752035140991,132.74000549316406,,326.4800109863281
2022-01-14,171.57171630859375,139.48049926757812,305.8839111328125,162.13800048828125,349.8699951171875,1.5331480503082275,136.8800048828125,,331.8999938964844
2022-01-18,168.3300018310547,135.9980010986328,298.43890380859375,158.91749572753906,343.5033264160156,1.4796662330627441,131.92999267578125,,318.1499938964844
2022-01-19,164.79092407226562,135.1165008544922,299.10943603515625,156.2989959716797,331.8833312988281,1.4707523584365845,128.27000427246094,,319.5899963378906
2022-01-20,163.08580017089844,133.3074951171875,297.403564453125,151.66749572753906,332.0899963378906,1.4529253244400024,121.88999938964844,,316.55999755859375
2022-01-21,161.0039825439453,130.35150146484375,291.9110412597656,142.64300537109375,314.6333312988281,1.3727022409439087,118.80999755859375,,303.1700134277344
2022-01-24,160.22080993652344,130.8040008544922,292.24627685546875,144.54400634765625,310.0,1.354875087738037,116.52999877929688,,308.7099914550781
2022-01-25,158.39674377441406,126.93499755859375,284.4759216308594,139.98599243164062,306.1333312988281,1.3637888431549072,111.12999725341797,,300.1499938964844
2022-01-26,158.3075408935547,129.23300170898438,292.5815734863281,138.87249755859375,312.4700012207031,1.3192205429077148,110.70999908447266,,294.6300048828125
2022-01-27,157.8415985107422,129.0050048828125,295.66796875,139.6374969482422,276.3666687011719,1.3370475769042969,102.5999984741211,,294.6400146484375
2022-01-28,168.8553924560547,133.3509979248047,303.97088623046875,143.97799682617188,282.1166687011719,1.3459614515304565,105.23999786376953,,301.7099914550781
2022-01-31,173.26690673828125,135.30349731445312,306.65301513671875,149.57350158691406,312.239990234375,1.3816159963607788,114.25,,313.260009765625
2022-02-01,173.09837341308594,137.6439971923828,304.4638977050781,151.19349670410156,310.4166564941406,1.39944326877594,116.77999877929688,,319.0
2022-02-02,174.31771850585938,148.0,309.0985107421875,150.6125030517578,301.88665771484375,1.3281340599060059,122.76000213623047,,323.0
